Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,7,1,9853,1,40,110.0,1,41,3,2,1,-1.1933680787981011,0,0,1,1,0,0,40,0,0,7,8,7,0.9029478505173306,0,0,7,7,7,0.8356159518079033,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,4,9500,1,1,141.0,1,38,38,7,7,0.3930102681293514,1,0,0,1,0,1,18,0,0,8,8,8,0.5702184755301904,0,0,8,8,8,0.608774345666282,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9238,1,1,122.0,1,3,1,9,10,-0.861991268551033,0,0,0,1,0,0,19,0,0,6,9,5,0.3169442892864181,0,0,6,8,6,0.42373831923119665,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9130,1,1,156.0,1,2,9,3,5,2.809795634653519,0,0,0,1,0,0,18,0,0,5,9,4,0.12735490182935835,0,0,5,6,4,0.43746757365042016,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9085,1,1,129.0,1,1,2,3,1,-0.07232738030270089,1,0,0,1,0,0,19,0,0,5,13,4,0.28247349156695284,2,0,5,8,3,0.3413627927158553,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,171,1,1,188.0,1,3,3,2,2,2.809795634653519,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
2,39,1,8014,0,1,120.0,1,37,37,9,9,-0.6998281486428936,1,0,0,1,0,0,33,0,0,6,7,6,0.4548274801642801,0,0,6,8,6,0.5061138457465381,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,39,1,9003,1,3,130.0,1,3,3,1,2,1.62686009351737,0,0,0,1,0,0,35,0,0,6,10,6,0.696123064200538,0,0,6,11,6,0.552793310771898,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,42,1,9147,1,1,130.0,1,37,38,9,1,0.2167460073596345,1,0,0,1,0,0,26,0,3,5,5,4,0.4892982778837454,0,1,5,7,2,0.3413627927158553,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9773,1,1,140.0,1,19,19,7,5,0.5763250993298566,1,0,0,1,0,0,18,0,0,6,7,6,0.5927106710421417,0,0,6,8,6,0.43746757365042016,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,43,1,9238,1,1,110.0,1,37,37,9,9,-1.1933680787981011,0,0,0,1,0,0,36,0,10,16,24,13,0.01201030946037772,1,9,13,19,9,0.4005041963678953,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
4,39,1,9991,0,1,133.1,1,37,37,6,6,0.6538813740685318,0,0,0,1,0,0,39,0,0,5,6,5,0.07564870525016021,0,0,5,9,5,0.2772929387594786,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
2,39,1,9238,1,1,120.0,1,37,37,9,9,-0.7703338529507804,0,0,0,1,0,0,44,0,0,6,8,6,0.4892982778837454,0,0,6,6,6,0.6937469894759266,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,2,8014,0,1,96.0,1,3,1,3,9,-1.8984251218769688,0,0,0,1,0,0,20,0,0,6,10,5,0.28247349156695284,0,0,6,9,4,0.19720562131400793,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9254,1,1,117.0,1,19,19,9,9,-0.7491821416584146,1,0,0,1,0,0,24,0,0,6,9,4,0.4065683633570283,0,0,6,6,4,0.24525801178129036,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,43,1,9773,1,1,123.0,1,19,19,9,8,0.4987688245911816,0,0,0,1,0,1,20,0,0,6,6,6,0.6271814687616071,0,0,6,6,6,0.5976422085413617,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,4,171,1,1,127.0,1,1,1,9,5,-0.19218707762610862,1,0,0,0,0,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
2,1,1,9500,1,1,151.0,1,37,38,9,7,0.534021676745125,0,0,1,1,0,1,18,0,0,7,7,6,0.7374880214638964,0,0,7,7,6,0.7642238288279407,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9254,1,1,127.0,1,19,19,4,6,-0.43895704270371233,0,0,1,0,0,0,22,0,0,6,10,5,0.07564870525016021,0,0,6,12,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9085,1,1,133.0,1,19,1,4,5,0.012279464866762442,1,0,0,1,0,0,18,0,0,6,7,6,0.9029478505173306,0,0,6,7,6,1.1102010401923745,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,39,1,9500,1,19,133.1,1,38,37,9,9,0.42826312028329483,0,0,0,1,0,0,24,0,0,7,9,6,0.40361372355250236,0,0,8,9,7,0.6186937319841704,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9991,0,1,133.1,1,37,37,90,8,0.08983573960543749,0,0,0,1,0,0,33,0,0,5,0,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,39,1,9003,1,1,133.1,1,37,37,3,8,0.2167460073596345,0,0,1,1,0,1,30,0,0,6,6,0,-2.1994239442345584,0,0,6,6,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,39,1,9085,1,43,160.0,1,3,39,2,3,2.809795634653519,0,0,0,1,0,0,26,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,4,9853,1,1,140.0,1,19,38,4,1,0.11098745089780433,1,0,0,1,0,0,18,0,0,6,7,6,0.21353189612802181,0,0,6,10,6,0.3093278657376671,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9773,1,1,146.0,1,37,38,9,7,0.11098745089780433,0,0,1,1,0,0,19,0,0,6,13,3,0.42035668244481444,0,0,6,12,2,-0.04305633102240432,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,4,9147,1,1,112.0,1,19,38,9,10,-1.0523566701823275,1,0,0,1,0,0,20,0,0,5,10,3,-0.06223448562770142,0,0,5,9,4,0.14915323084672547,2,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,53,1,9085,1,42,140.0,1,19,37,9,8,1.0980673112082193,1,0,0,1,0,1,22,0,7,11,18,8,0.5927106710421417,0,4,9,16,7,0.6708648987772204,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,4,9500,1,1,136.0,1,1,1,9,1,0.42826312028329483,1,0,0,1,0,0,19,0,0,7,8,5,0.6919865684742023,0,0,7,8,5,0.7219377252167324,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9085,1,1,133.1,1,37,38,7,5,-1.4753908960296482,1,0,0,1,0,1,21,0,0,6,13,6,1.1097726368341232,0,0,6,10,6,1.062148649725092,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,4,9500,1,1,136.0,1,19,38,4,8,-0.100529662025856,1,0,0,1,0,1,21,0,0,7,7,6,0.7030172237444308,0,0,7,7,6,0.7321889018497522,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,1,9085,1,1,134.0,1,19,37,2,7,0.3013528525290978,0,0,0,1,0,0,19,0,0,5,8,1,0.07564870525016021,0,0,5,6,5,0.1875951432205513,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9853,1,1,122.0,1,38,37,191,195,-0.988901536305229,1,0,0,1,0,1,19,0,0,7,8,7,0.666576666155282,0,0,7,8,6,0.6617120624977382,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,6,9500,1,1,138.0,1,19,19,9,5,-0.14988365504137693,1,0,0,1,0,0,18,0,0,8,8,7,0.5749828322149885,0,0,8,8,7,0.6132020302164821,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,43,1,8014,0,1,160.0,1,37,39,9,4,0.9852581843156007,0,0,0,1,0,0,50,0,7,11,11,11,0.6021117976929046,0,3,7,7,7,0.6434063899387734,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
4,39,1,9991,0,1,130.0,1,38,19,9,7,1.4858486849015964,0,0,0,1,0,1,31,0,0,5,11,4,0.12735490182935835,0,0,5,10,4,0.11711830386853729,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,17,1,9773,1,1,161.0,1,1,19,4,7,1.5140509666247517,0,0,0,1,0,1,19,0,0,6,6,6,0.6616522664810727,0,0,6,7,6,0.8081574429694562,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
4,39,1,9991,0,1,140.0,1,1,37,141,192,0.19559429606726766,0,0,0,1,0,0,35,0,0,5,8,5,0.28247349156695284,0,0,5,9,5,0.5061138457465381,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
2,39,1,9085,1,19,133.1,1,38,38,4,7,0.08983573960543749,0,0,0,1,0,0,31,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,51,1,8014,0,19,133.1,1,37,37,9,9,-1.6164023046454217,0,0,1,1,0,0,42,0,5,11,14,10,0.2617910129352736,0,5,11,14,10,0.49513044221115926,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,18,4,9147,1,1,130.0,1,37,37,9,9,-0.49536160615002156,1,0,0,0,0,0,34,0,0,5,5,0,-2.1994239442345584,0,0,5,0,0,-1.9651519497137022,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,1,9500,1,1,152.0,1,1,1,4,4,0.992308754746389,1,0,0,1,0,1,18,0,0,7,7,7,0.931016928660324,0,0,8,8,8,0.973251727360619,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,1,9853,1,1,125.0,1,3,3,3,3,-0.7280304303660488,1,0,0,0,0,1,18,0,0,7,7,7,0.34156628765746516,0,0,7,8,6,0.5976422085413617,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,44,1,9085,1,39,140.0,1,37,38,5,6,0.9218030504385023,1,0,0,1,0,0,21,0,2,6,16,5,0.42035668244481444,0,1,6,15,2,0.62967713551955,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
4,39,1,9500,1,19,133.1,1,38,19,5,7,0.9218030504385023,0,0,0,1,0,1,26,0,0,7,13,5,0.4355238334413794,0,0,8,12,6,0.14503445452095826,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,43,1,9500,1,1,170.0,1,19,37,8,8,-1.8984251218769688,0,0,0,1,0,0,20,0,0,7,8,6,0.5410044744629435,0,0,8,8,8,0.6777295259868324,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,1,1,9238,1,1,135.0,1,38,38,5,7,-0.4178053314113465,0,0,0,1,0,0,19,0,0,6,13,3,-0.06223448562770142,0,0,6,12,3,0.021013522933972392,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9853,1,1,125.0,1,19,19,5,5,-0.6998281486428936,0,0,0,1,0,1,19,0,0,6,7,6,0.5779374720195137,0,0,6,6,6,0.5656072815631732,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,53,1,9147,1,42,140.0,1,3,4,2,1,0.9359041913000788,0,0,0,1,0,0,20,0,6,11,19,9,0.39737615063183757,0,3,9,14,8,0.17050984883218426,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9238,1,1,124.0,1,34,34,0,0,0.16739201434411455,0,0,0,1,0,0,19,0,0,6,8,6,0.1790610984085565,0,0,6,7,6,0.18118815782491365,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9853,1,1,140.0,1,37,37,9,9,1.295483283270303,0,0,0,1,0,0,18,0,0,6,6,6,0.6271814687616071,0,0,6,9,6,0.405432646672232,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9991,0,3,130.0,1,37,37,9,9,1.3589384171473995,0,0,0,1,0,0,28,0,10,14,16,11,0.13205546515473976,0,6,11,16,10,0.3413627927158553,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9853,1,1,134.0,1,1,19,4,5,-0.3120467749495163,1,0,0,1,0,0,22,0,0,6,10,5,0.5237690756032107,0,0,6,8,5,0.4182466174635073,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,44,1,8014,0,39,160.0,1,37,37,7,7,2.056944889795479,0,0,0,1,0,1,21,0,3,6,6,6,0.8340062550783996,0,2,6,6,6,0.757816843432303,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,44,1,9085,1,39,140.0,1,4,38,4,5,0.9218030504385023,1,0,0,1,0,0,21,0,0,6,11,4,0.43759208130454724,0,0,6,19,1,0.14915323084672547,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,39,1,9500,1,1,150.0,1,1,19,5,3,0.9218030504385023,0,1,0,1,0,0,26,0,0,7,11,5,0.11701366251351858,0,0,8,13,5,0.36827213137753356,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,6,9773,1,1,141.0,1,30,37,7,7,0.10393688046701606,1,0,1,0,0,0,18,0,0,6,8,5,0.4892982778837454,0,0,6,8,5,0.22603705559437745,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,2,9085,1,1,120.0,1,1,1,9,10,-0.8408395572586672,0,0,0,0,0,0,20,0,0,5,8,2,-0.027763687908236103,0,0,5,8,2,0.405432646672232,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,2,9085,1,1,166.0,1,1,19,4,3,2.2402597209959842,0,0,0,1,0,0,18,0,0,6,7,6,0.8734014524720747,0,0,6,7,6,0.7257819164541148,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,4,9500,1,1,147.0,1,1,1,4,9,-0.17103536633374278,1,0,0,1,0,1,19,0,0,8,11,7,0.46034280779939435,0,0,8,11,7,0.5066630159233068,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,51,1,9238,1,1,121.0,1,3,19,3,10,-1.0594072406131159,1,0,0,1,0,0,20,0,5,11,12,11,0.22606673166237323,0,5,11,14,11,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,44,1,9085,1,39,150.0,1,38,37,4,6,1.62686009351737,1,0,0,1,0,1,22,0,3,6,11,6,0.5188446759290014,0,2,6,10,3,0.3413627927158553,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9670,1,1,124.0,1,37,19,5,8,-0.8972441207049764,1,0,1,1,0,0,18,0,0,6,6,5,0.24110853430359444,0,0,6,9,4,0.6708648987772204,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9147,1,1,96.0,1,38,37,6,4,-1.9689308261848557,1,0,0,1,0,0,19,0,0,5,10,3,0.006707109811229211,0,0,5,9,0,-1.9651519497137022,3,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,4,9070,1,1,125.0,1,1,3,3,3,0.13918973262095943,0,0,0,1,0,1,18,0,0,6,9,5,0.19974357704023568,0,0,6,8,4,0.1875951432205513,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,1,9254,1,1,136.0,1,37,37,7,7,-0.36845133839582556,1,0,0,1,0,0,20,0,0,6,13,3,-0.06223448562770142,0,0,6,12,3,0.021013522933972392,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,1,1,9773,1,1,120.0,1,38,37,9,9,-0.8549406981202448,1,1,0,1,0,0,19,0,0,6,11,4,0.33417968814615095,0,0,6,11,3,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9254,1,1,128.0,1,19,38,9,9,0.005228894435974165,0,0,0,1,0,0,19,0,0,6,6,6,0.28247349156695284,0,0,6,7,4,0.4855199641177026,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,17,1,9500,1,1,142.0,1,37,37,5,5,0.3084034229598881,1,0,0,1,0,0,19,0,0,8,8,7,0.8474006221922492,0,0,8,8,7,0.866369481706964,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,171,1,1,135.0,1,1,19,3,9,0.7173365079456302,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,7,1,9070,1,40,120.0,1,1,19,3,9,-0.4883110357192333,1,0,0,1,0,0,21,0,9,13,14,13,0.6165750694633104,1,6,12,12,12,0.7738343069213973,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9991,0,40,140.0,1,1,19,9,9,0.8512973461306155,0,0,0,1,0,0,27,0,0,5,5,5,1.0684076795707649,0,0,5,5,5,0.8795495659494188,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,1,9238,1,1,135.0,1,1,19,4,4,0.153290873482536,0,0,0,1,0,0,19,0,0,6,6,6,0.8340062550783996,0,0,6,7,6,0.8356159518079033,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
4,39,1,9085,1,1,133.1,1,34,34,0,0,0.08983573960543749,0,0,0,1,0,0,25,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,2,9500,1,1,137.0,1,19,19,7,7,-0.43190647227292406,1,0,0,1,0,1,18,0,0,8,8,7,0.8314455672478114,0,0,8,8,7,0.8515418869342031,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9500,1,3,122.0,1,19,1,4,8,0.6256790923453787,0,0,0,1,0,0,24,0,0,8,8,7,0.36549887007412235,0,0,8,8,7,0.4185212025518916,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9500,1,1,128.0,1,1,1,4,10,-0.5658673104579083,1,0,0,1,0,0,20,0,0,7,8,7,0.19715826721127594,0,0,8,9,7,0.7395111708733384,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,7,1,9991,0,40,140.0,1,37,37,6,6,0.9218030504385023,0,0,0,1,0,0,26,0,3,5,5,5,0.696123064200538,0,1,5,5,5,1.0333172154447225,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9238,1,1,132.0,1,1,38,9,7,0.012279464866762442,1,0,0,1,0,1,20,0,0,6,9,6,0.3514150870058838,0,0,6,6,6,0.3093278657376671,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9085,1,1,131.0,1,37,37,90,90,0.7102859375148419,0,0,0,1,0,0,18,0,0,5,5,5,0.696123064200538,0,0,5,6,5,0.9948753030708967,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9085,1,1,126.0,1,1,1,9,9,0.03343117615912928,1,0,0,1,0,0,19,0,0,6,13,6,0.9506766473596672,0,0,6,10,6,0.4134413784167789,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9853,1,1,133.1,1,19,19,9,9,-1.9689308261848557,1,0,0,1,0,0,23,0,0,6,9,5,0.19974357704023568,0,0,6,9,3,0.14915323084672547,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,4,9500,1,1,136.0,1,37,37,9,9,-0.04412509857954678,1,0,0,1,0,1,18,0,0,7,7,6,0.19974357704023568,0,0,7,7,6,0.2644789679682033,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9500,1,1,140.0,1,1,19,4,5,0.04048174658991755,0,0,0,1,0,0,18,0,0,7,0,0,-2.1994239442345584,0,0,8,0,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,1,9500,1,1,135.0,1,2,1,2,8,-0.022973387287180947,0,0,0,1,0,1,19,0,0,7,7,7,0.4689112632325187,0,0,8,9,8,0.5517254798726249,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,42,1,9991,0,1,160.0,1,1,2,4,3,-0.4883110357192333,0,0,0,1,0,0,30,0,4,7,9,7,0.725669462245794,0,1,5,5,5,0.8795495659494188,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,44,1,9085,1,39,140.0,1,1,2,4,6,0.9218030504385023,1,0,0,1,0,0,29,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,6,9500,1,1,140.0,1,3,1,3,3,0.32250456382146464,1,0,0,1,0,0,19,0,0,8,8,8,0.5417800674116315,0,0,8,8,8,0.5823455309092768,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,6,9556,1,1,115.0,1,19,2,5,3,-1.03825552932075,1,0,0,1,0,0,20,0,0,7,7,7,0.651803467132654,0,0,8,8,8,0.7450028726410277,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,144.0,1,37,37,9,3,1.6621129456713135,0,0,0,1,0,0,20,0,0,7,7,6,0.6788876653408051,0,0,7,7,6,0.7097644529650206,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9670,1,1,128.0,1,38,38,3,7,-0.4178053314113465,1,0,0,1,0,0,19,0,0,6,8,6,0.5927106710421417,0,0,6,9,6,0.6434063899387734,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9147,1,1,116.0,1,38,2,9,2,-1.03825552932075,1,0,0,1,0,0,20,0,0,5,8,3,0.1445903006890912,0,0,5,12,2,0.08508337689034876,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
3,1,2,9085,1,1,135.0,1,19,1,4,4,0.17444258477490282,1,0,0,1,0,0,21,0,0,5,8,0,-2.1994239442345584,4,0,5,12,0,-1.9651519497137022,4,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9670,1,1,121.0,1,19,38,4,10,-0.8831429798433988,0,0,0,1,0,0,19,0,0,6,10,5,0.1790610984085565,0,0,6,9,4,0.8411076535755927,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,3,9500,1,1,134.0,1,37,38,9,9,-0.4671593244268674,1,0,0,1,0,1,18,0,0,8,8,7,0.29961040243320114,0,0,8,8,7,0.3572887278421544,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,8014,0,1,120.0,1,37,37,7,8,-0.4883110357192333,0,0,0,1,0,1,27,0,0,6,8,6,0.2480026938474875,0,0,6,10,5,0.49513044221115926,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,2,9147,1,1,125.0,1,38,38,6,8,-0.8760924094126106,1,0,0,1,0,1,19,0,0,5,6,5,0.5720281924104625,0,0,5,5,5,0.4182466174635073,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,141.0,1,1,1,90,3,0.06163345788228339,0,0,0,1,0,1,19,0,0,7,7,0,-2.1994239442345584,2,0,7,7,0,-1.9651519497137022,2,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9773,1,1,140.0,1,1,19,4,8,-0.1639847959029545,1,0,0,1,0,0,19,0,0,6,7,5,0.7374880214638964,0,0,6,7,6,0.8356159518079033,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,6,9500,1,1,144.0,1,19,19,5,5,0.23789771865200132,1,0,0,1,0,1,18,0,0,8,8,7,0.6577127467417057,0,0,8,8,7,0.6900858549641341,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,1,9254,1,1,122.0,1,19,19,5,5,-0.6152213034734293,0,0,0,1,0,1,20,0,0,6,10,4,0.12735490182935835,0,0,6,6,6,0.053048449912160574,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,1,9670,1,1,130.0,1,19,37,4,5,-0.5729178808886977,0,0,0,1,0,1,18,0,0,6,6,6,0.7995354573589344,0,0,6,8,6,0.6617120624977382,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,5,9670,1,1,133.1,1,9,1,2,4,0.42826312028329483,1,0,0,1,0,0,19,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
2,39,1,9500,1,19,133.1,1,37,37,9,9,0.14624030305174773,1,0,0,1,0,0,36,0,0,7,7,6,0.13769614114519813,0,0,7,7,6,0.20681609940746454,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,43,1,9556,1,1,147.0,1,3,4,3,2,-1.8984251218769688,0,0,0,1,0,0,18,0,0,2,2,0,-2.1994239442345584,0,0,4,4,1,1.1102010401923745,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,43,1,9130,1,1,127.0,1,19,38,4,5,-0.43895704270371233,1,0,1,1,0,0,18,0,0,5,11,1,0.28247349156695284,0,0,5,9,3,0.3413627927158553,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,6,9500,1,1,136.0,1,19,38,9,3,0.3930102681293514,1,0,0,1,0,0,19,0,0,8,9,7,0.34452092746199076,0,0,8,9,7,0.39902566127659433,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,5,9500,1,1,127.0,1,19,19,7,8,-0.4671593244268674,1,0,0,1,0,1,18,0,0,8,8,7,0.4260689860668973,0,0,8,8,7,0.47481114567070815,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9670,1,1,123.0,1,19,19,1,1,-0.8690418389818223,0,0,0,1,0,0,18,0,0,5,5,4,0.07564870525016021,0,0,5,5,4,0.14915323084672547,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9238,1,1,128.0,1,37,19,9,3,-0.735081000796837,1,0,0,1,0,1,19,0,0,6,6,6,0.4892982778837454,0,0,6,6,6,0.757816843432303,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,128.0,1,3,1,2,1,0.06163345788228339,0,0,0,1,0,1,19,0,0,7,8,7,0.7814382885562149,0,0,8,8,8,1.1102010401923745,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,2,9500,1,1,140.0,1,1,19,7,7,0.2096954369288462,1,0,0,1,0,0,18,0,0,7,8,7,0.47456201185867414,0,0,8,8,8,0.7377950140709355,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,2,9773,1,1,121.0,1,1,19,9,7,-0.5658673104579083,1,0,0,1,0,0,20,0,0,6,6,6,0.5582398733226764,0,0,6,10,5,0.49513044221115926,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
